hours,price
4775.0,18.05
4776.0,14.78
4777.0,13.12
4778.0,13.25
4779.0,12.51
4780.0,11.92
4781.0,11.34
4782.0,10.54
4783.0,9.45
4784.0,14.25
4785.0,17.76
4786.0,20.56
4787.0,20.88
4788.0,20.8
4789.0,24.6
4790.0,25.8
4791.0,24.08
4792.0,26.22
4793.0,36.15
4794.0,27.72
4795.0,29.87
4796.0,24.49
4797.0,25.29
4798.0,20.56
4799.0,19.96
4800.0,15.31
4801.0,14.83
4802.0,13.82
4803.0,13.48
4804.0,12.12
4805.0,11.48
4806.0,11.2
4807.0,11.73
4808.0,14.79
4809.0,18.43
4810.0,22.5
4811.0,55.43
4812.0,45.59
4813.0,22.48
4814.0,23.04
4815.0,24.76
4816.0,26.89
4817.0,27.25
4818.0,25.01
4819.0,28.44
4820.0,22.53
4821.0,21.13
4822.0,20.29
4823.0,19.92
4824.0,16.02
4825.0,16.6
4826.0,15.48
4827.0,14.81
4828.0,14.67
4829.0,17.0
4830.0,15.99
4831.0,18.95
4832.0,18.71
4833.0,21.88
4834.0,21.51
4835.0,22.87
4836.0,34.57
4837.0,27.74
4838.0,28.05
4839.0,48.51
4840.0,74.36
4841.0,40.04
4842.0,41.66
4843.0,25.91
4844.0,24.56
4845.0,22.15
4846.0,19.93
4847.0,20.53
4848.0,17.43
4849.0,16.76
4850.0,15.27
4851.0,14.69
4852.0,13.96
4853.0,15.16
4854.0,15.91
4855.0,17.44
4856.0,18.99
4857.0,20.34
4858.0,22.2
4859.0,25.87
4860.0,32.09
4861.0,43.02
4862.0,41.17
4863.0,26.38
4864.0,27.2
4865.0,35.23
4866.0,28.05
4867.0,24.03
4868.0,23.57
4869.0,29.07
4870.0,22.19
4871.0,20.3
4872.0,17.83
4873.0,16.4
4874.0,15.17
4875.0,14.78
4876.0,14.81
4877.0,16.17
4878.0,17.76
4879.0,18.01
4880.0,16.96
4881.0,20.08
4882.0,22.42
4883.0,23.68
4884.0,35.85
4885.0,87.93
4886.0,24.6
4887.0,34.49
4888.0,95.73
4889.0,43.85
4890.0,31.45
4891.0,21.46
4892.0,19.5
4893.0,21.18
4894.0,19.37
4895.0,19.13
4896.0,18.26
4897.0,17.31
4898.0,15.65
4899.0,14.59
4900.0,14.6
4901.0,15.88
4902.0,17.77
4903.0,18.48
4904.0,19.07
4905.0,20.36
4906.0,21.55
4907.0,22.02
4908.0,42.97
4909.0,54.49
4910.0,78.07
4911.0,35.37
4912.0,57.63
4913.0,66.99
4914.0,25.53
4915.0,23.81
4916.0,22.2
4917.0,20.41
4918.0,19.15
4919.0,19.06
4920.0,17.68
4921.0,18.27
4922.0,15.3
4923.0,14.5
4924.0,15.1
4925.0,16.76
4926.0,17.64
4927.0,18.82
4928.0,18.29
4929.0,20.09
4930.0,20.54
4931.0,21.13
4932.0,29.65
4933.0,25.25
4934.0,25.65
4935.0,39.0
4936.0,67.41
4937.0,87.92
4938.0,45.53
4939.0,24.59
4940.0,20.42
4941.0,23.83
4942.0,20.01
4943.0,18.63
4944.0,17.24
4945.0,15.32
4946.0,14.55
4947.0,12.57
4948.0,11.69
4949.0,11.68
4950.0,11.3
4951.0,12.19
4952.0,13.48
4953.0,17.03
4954.0,19.21
4955.0,21.06
4956.0,26.94
4957.0,22.32
4958.0,27.35
4959.0,26.07
4960.0,34.45
4961.0,48.74
4962.0,41.4
4963.0,28.79
4964.0,26.08
4965.0,28.19
4966.0,21.49
4967.0,19.4
4968.0,18.09
4969.0,16.5
4970.0,14.75
4971.0,13.31
4972.0,12.4
4973.0,11.81
4974.0,11.27
4975.0,11.61
4976.0,15.1
4977.0,22.51
4978.0,22.11
4979.0,37.48
4980.0,25.88
4981.0,24.73
4982.0,24.8
4983.0,37.15
4984.0,81.29
4985.0,59.16
4986.0,48.5
4987.0,26.48
4988.0,24.64
4989.0,28.96
4990.0,22.0
4991.0,20.04
4992.0,17.42
4993.0,16.75
4994.0,15.03
4995.0,14.81
4996.0,15.39
4997.0,16.51
4998.0,18.07
4999.0,19.05
5000.0,23.97
5001.0,22.97
5002.0,23.38
5003.0,37.56
5004.0,37.64
5005.0,34.33
5006.0,62.61
5007.0,40.96
5008.0,38.81
5009.0,38.63
5010.0,65.63
5011.0,31.25
5012.0,25.14
5013.0,23.1
5014.0,21.61
5015.0,22.13
5016.0,19.36
5017.0,17.43
5018.0,16.66
5019.0,15.43
5020.0,15.71
5021.0,16.99
5022.0,18.24
5023.0,20.66
5024.0,22.74
5025.0,22.99
5026.0,25.83
5027.0,24.28
5028.0,31.15
5029.0,27.02
5030.0,36.8
5031.0,27.65
5032.0,41.55
5033.0,42.68
5034.0,38.9
5035.0,30.53
5036.0,24.95
5037.0,24.03
5038.0,20.34
5039.0,20.39
5040.0,18.71
5041.0,16.81
5042.0,15.05
5043.0,14.31
5044.0,13.96
5045.0,15.03
5046.0,15.69
5047.0,18.29
5048.0,19.46
5049.0,21.52
5050.0,23.67
5051.0,24.23
5052.0,68.39
5053.0,48.14
5054.0,55.49
5055.0,30.31
5056.0,32.52
5057.0,57.98
5058.0,44.74
5059.0,28.81
5060.0,27.69
5061.0,32.4
5062.0,22.08
5063.0,22.81
5064.0,19.4
5065.0,17.7
5066.0,16.73
5067.0,15.22
5068.0,14.97
5069.0,16.08
5070.0,16.47
5071.0,17.09
5072.0,19.04
5073.0,19.46
5074.0,21.21
5075.0,21.74
5076.0,24.2
5077.0,26.23
5078.0,25.63
5079.0,47.5
5080.0,24.32
5081.0,31.7
5082.0,28.29
5083.0,23.89
5084.0,21.92
5085.0,21.4
5086.0,19.82
5087.0,18.69
5088.0,17.85
5089.0,16.39
5090.0,15.41
5091.0,14.73
5092.0,15.2
5093.0,17.65
5094.0,17.64
5095.0,19.1
5096.0,19.06
5097.0,20.58
5098.0,19.62
5099.0,22.99
5100.0,22.64
5101.0,22.56
5102.0,21.68
5103.0,44.34
5104.0,40.47
5105.0,40.33
5106.0,42.33
5107.0,26.94
5108.0,20.0
5109.0,22.55
5110.0,18.59
5111.0,16.98
5112.0,15.48
5113.0,15.04
5114.0,14.2
5115.0,13.43
5116.0,12.86
5117.0,13.02
5118.0,12.82
5119.0,12.91
5120.0,14.25
5121.0,17.82
5122.0,19.89
5123.0,21.74
5124.0,29.21
5125.0,25.59
5126.0,42.06
5127.0,23.38
5128.0,70.29
5129.0,32.55
5130.0,23.59
5131.0,21.82
5132.0,27.67
5133.0,21.34
5134.0,19.27
5135.0,16.75
5136.0,17.07
5137.0,16.7
5138.0,16.64
5139.0,16.08
5140.0,13.93
5141.0,13.89
5142.0,13.64
5143.0,12.2
5144.0,12.56
5145.0,15.59
5146.0,17.52
5147.0,19.37
5148.0,24.37
5149.0,25.83
5150.0,21.6
5151.0,22.78
5152.0,36.29
5153.0,47.34
5154.0,47.74
5155.0,29.94
5156.0,22.35
5157.0,20.62
5158.0,19.96
5159.0,18.58
5160.0,17.58
5161.0,15.67
5162.0,15.29
5163.0,13.54
5164.0,13.36
5165.0,13.91
5166.0,15.6
5167.0,16.76
5168.0,17.86
5169.0,19.35
5170.0,27.65
5171.0,64.84
5172.0,60.87
5173.0,56.22
5174.0,34.61
5175.0,43.76
5176.0,30.8
5177.0,19.79
5178.0,19.52
5179.0,19.85
5180.0,19.84
5181.0,18.94
5182.0,16.81
5183.0,15.43
5184.0,15.8
5185.0,14.4
5186.0,13.44
5187.0,12.63
5188.0,12.65
5189.0,12.94
5190.0,15.59
5191.0,15.77
5192.0,18.19
5193.0,19.52
5194.0,19.09
5195.0,18.98
5196.0,54.21
5197.0,17.64
5198.0,17.76
5199.0,44.12
5200.0,36.45
5201.0,86.31
5202.0,21.55
5203.0,21.04
5204.0,21.14
5205.0,18.7
5206.0,14.87
5207.0,14.88
5208.0,13.96
5209.0,13.31
5210.0,12.88
5211.0,11.92
5212.0,11.48
5213.0,12.76
5214.0,12.51
5215.0,12.61
5216.0,13.48
5217.0,17.4
5218.0,17.62
5219.0,20.18
5220.0,24.83
5221.0,27.62
5222.0,40.49
5223.0,41.25
5224.0,64.6
5225.0,45.72
5226.0,71.38
5227.0,21.88
5228.0,19.68
5229.0,21.24
5230.0,16.36
5231.0,15.27
5232.0,15.54
5233.0,14.84
5234.0,13.91
5235.0,13.61
5236.0,13.66
5237.0,14.04
5238.0,14.67
5239.0,14.39
5240.0,15.93
5241.0,17.24
5242.0,22.05
5243.0,23.07
5244.0,21.12
5245.0,23.96
5246.0,25.62
5247.0,25.72
5248.0,33.13
5249.0,22.68
5250.0,22.99
5251.0,21.54
5252.0,24.71
5253.0,20.61
5254.0,17.87
5255.0,17.19
5256.0,16.36
5257.0,15.21
5258.0,14.87
5259.0,14.01
5260.0,14.09
5261.0,16.59
5262.0,16.52
5263.0,14.47
5264.0,16.77
5265.0,19.48
5266.0,20.27
5267.0,27.13
5268.0,22.85
5269.0,24.57
5270.0,72.11
5271.0,21.69
5272.0,67.15
5273.0,27.04
5274.0,22.01
5275.0,20.62
5276.0,20.22
5277.0,20.02
5278.0,16.92
5279.0,17.27
5280.0,14.47
5281.0,13.06
5282.0,13.45
5283.0,13.06
5284.0,12.45
5285.0,12.09
5286.0,11.88
5287.0,13.38
5288.0,13.71
5289.0,16.98
5290.0,18.4
5291.0,47.46
5292.0,20.55
5293.0,21.62
5294.0,22.59
5295.0,28.95
5296.0,36.31
5297.0,78.64
5298.0,26.02
5299.0,23.29
5300.0,19.65
5301.0,20.16
5302.0,18.27
5303.0,15.66
5304.0,13.79
5305.0,14.61
5306.0,12.5
5307.0,11.02
5308.0,11.3
5309.0,11.22
5310.0,10.62
5311.0,9.92
5312.0,12.37
5313.0,17.01
5314.0,22.78
5315.0,25.33
5316.0,22.02
5317.0,22.94
5318.0,23.08
5319.0,24.06
5320.0,27.61
5321.0,84.14
5322.0,51.34
5323.0,26.47
5324.0,24.34
5325.0,27.88
5326.0,19.49
5327.0,18.75
5328.0,19.99
5329.0,16.79
5330.0,15.7
5331.0,14.85
5332.0,15.39
5333.0,16.84
5334.0,16.89
5335.0,19.21
5336.0,21.32
5337.0,27.24
5338.0,37.05
5339.0,48.88
5340.0,62.22
5341.0,58.3
5342.0,47.09
5343.0,26.73
5344.0,31.92
5345.0,91.3
5346.0,41.9
5347.0,30.13
5348.0,26.84
5349.0,25.59
5350.0,20.1
5351.0,20.42
5352.0,15.67
5353.0,17.83
5354.0,15.98
5355.0,14.89
5356.0,15.61
5357.0,15.24
5358.0,15.14
5359.0,17.12
5360.0,19.36
5361.0,20.14
5362.0,20.76
5363.0,22.89
5364.0,24.67
5365.0,29.89
5366.0,26.92
5367.0,31.99
5368.0,39.24
5369.0,43.97
5370.0,29.0
5371.0,35.09
5372.0,26.71
5373.0,26.02
5374.0,23.5
5375.0,25.31
5376.0,20.71
5377.0,19.47
5378.0,16.85
5379.0,16.46
5380.0,17.35
5381.0,19.08
5382.0,18.35
5383.0,18.74
5384.0,21.56
5385.0,21.99
5386.0,22.46
5387.0,24.75
5388.0,55.63
5389.0,31.31
5390.0,25.05
5391.0,28.23
5392.0,31.95
5393.0,29.94
5394.0,27.19
5395.0,29.79
5396.0,23.65
5397.0,22.49
5398.0,20.17
5399.0,21.77
5400.0,18.28
5401.0,20.03
5402.0,16.71
5403.0,16.56
5404.0,16.49
5405.0,18.84
5406.0,18.18
5407.0,19.33
5408.0,19.69
5409.0,21.45
5410.0,22.31
5411.0,22.57
5412.0,59.35
5413.0,58.69
5414.0,65.12
5415.0,76.35
5416.0,88.71
5417.0,60.43
5418.0,33.29
5419.0,35.64
5420.0,24.88
5421.0,24.59
5422.0,20.23
5423.0,20.6
5424.0,19.02
5425.0,17.81
5426.0,16.63
5427.0,16.37
5428.0,16.56
5429.0,19.08
5430.0,19.16
5431.0,19.76
5432.0,21.4
5433.0,23.74
5434.0,22.25
5435.0,46.74
5436.0,27.88
5437.0,56.27
5438.0,29.97
5439.0,39.16
5440.0,49.06
5441.0,32.38
5442.0,23.4
5443.0,21.76
5444.0,22.32
5445.0,22.17
5446.0,19.56
5447.0,19.21
5448.0,16.22
5449.0,17.01
5450.0,16.45
5451.0,14.47
5452.0,14.23
5453.0,15.08
5454.0,16.21
5455.0,15.75
5456.0,17.82
5457.0,17.94
5458.0,18.73
5459.0,19.63
5460.0,20.93
5461.0,22.78
5462.0,23.5
5463.0,35.26
5464.0,27.67
5465.0,43.15
5466.0,23.67
5467.0,19.37
5468.0,20.01
5469.0,19.08
5470.0,16.31
5471.0,14.43
5472.0,15.09
5473.0,15.14
5474.0,13.39
5475.0,11.75
5476.0,10.9
5477.0,10.48
5478.0,9.94
5479.0,10.24
5480.0,12.56
5481.0,14.33
5482.0,17.41
5483.0,17.94
5484.0,19.2
5485.0,19.44
5486.0,19.37
5487.0,19.64
5488.0,31.24
5489.0,44.67
5490.0,25.21
5491.0,30.79
5492.0,89.56
5493.0,17.06
5494.0,16.08
5495.0,13.94
5496.0,13.49
5497.0,13.21
5498.0,12.43
5499.0,11.64
5500.0,11.51
5501.0,13.02
5502.0,14.27
5503.0,14.73
5504.0,15.46
5505.0,19.18
5506.0,20.98
5507.0,25.86
5508.0,22.98
5509.0,23.65
5510.0,23.16
5511.0,39.3
5512.0,24.36
5513.0,26.18
5514.0,23.69
5515.0,22.0
5516.0,30.43
5517.0,40.16
5518.0,16.42
5519.0,16.16
5520.0,14.41
5521.0,15.55
5522.0,13.65
5523.0,13.37
5524.0,13.1
5525.0,13.93
5526.0,14.28
5527.0,15.01
5528.0,17.05
5529.0,18.46
5530.0,19.53
5531.0,21.06
5532.0,22.08
5533.0,39.89
5534.0,27.48
5535.0,32.06
5536.0,55.29
5537.0,51.77
5538.0,42.69
5539.0,23.31
5540.0,21.43
5541.0,19.58
5542.0,17.54
5543.0,16.35
5544.0,16.86
5545.0,15.77
5546.0,14.87
5547.0,14.18
5548.0,14.09
5549.0,15.9
5550.0,17.41
5551.0,14.34
5552.0,16.04
5553.0,17.56
5554.0,18.13
5555.0,19.45
5556.0,20.8
5557.0,21.53
5558.0,19.86
5559.0,40.13
5560.0,51.58
5561.0,95.0
5562.0,54.81
5563.0,22.81
5564.0,21.0
5565.0,20.41
5566.0,18.53
5567.0,17.04
5568.0,14.54
5569.0,14.19
5570.0,12.47
5571.0,11.88
5572.0,11.72
5573.0,13.3
5574.0,13.78
5575.0,14.54
5576.0,15.96
5577.0,17.97
5578.0,17.52
5579.0,29.85
5580.0,19.53
5581.0,19.97
5582.0,21.43
5583.0,32.83
5584.0,28.37
5585.0,42.23
5586.0,32.35
5587.0,30.83
5588.0,21.68
5589.0,22.15
5590.0,19.5
5591.0,17.39
5592.0,14.94
5593.0,13.58
5594.0,11.89
5595.0,11.63
5596.0,11.98
5597.0,12.92
5598.0,14.26
5599.0,14.01
5600.0,16.27
5601.0,18.98
5602.0,19.69
5603.0,23.87
5604.0,19.82
5605.0,26.27
5606.0,26.68
5607.0,26.19
5608.0,26.95
5609.0,23.71
5610.0,22.86
5611.0,21.0
5612.0,22.45
5613.0,20.18
5614.0,19.6
5615.0,19.76
5616.0,15.39
5617.0,17.16
5618.0,15.29
5619.0,14.93
5620.0,15.32
5621.0,15.2
5622.0,15.19
5623.0,15.1
5624.0,15.34
5625.0,18.97
5626.0,33.57
5627.0,20.15
5628.0,25.8
5629.0,26.66
5630.0,24.88
5631.0,30.81
5632.0,65.14
5633.0,71.36
5634.0,25.93
5635.0,42.82
5636.0,31.32
5637.0,35.2
5638.0,20.96
5639.0,17.52
5640.0,15.43
5641.0,15.66
5642.0,14.49
5643.0,14.1
5644.0,14.17
5645.0,13.76
5646.0,13.6
5647.0,12.08
5648.0,13.48
5649.0,15.62
5650.0,23.51
5651.0,43.21
5652.0,36.66
5653.0,60.01
5654.0,28.6
5655.0,31.9
5656.0,70.56
5657.0,37.57
5658.0,29.16
5659.0,34.33
5660.0,53.78
5661.0,31.57
5662.0,23.64
5663.0,18.08
5664.0,17.19
5665.0,17.4
5666.0,16.11
5667.0,15.49
5668.0,15.69
5669.0,16.13
5670.0,17.06
5671.0,17.01
5672.0,19.52
5673.0,22.63
5674.0,25.44
5675.0,29.01
5676.0,43.32
5677.0,71.05
5678.0,55.8
5679.0,83.69
5680.0,99.08
5681.0,67.13
5682.0,34.82
5683.0,29.6
5684.0,26.34
5685.0,25.09
5686.0,22.64
5687.0,20.77
5688.0,17.6
5689.0,17.5
5690.0,16.07
5691.0,14.99
5692.0,15.0
5693.0,16.63
5694.0,18.57
5695.0,19.25
5696.0,19.2
5697.0,22.82
5698.0,28.82
5699.0,25.88
5700.0,27.49
5701.0,28.13
5702.0,35.25
5703.0,33.87
5704.0,34.61
5705.0,37.72
5706.0,30.44
5707.0,27.25
5708.0,25.02
5709.0,23.43
5710.0,20.63
5711.0,17.66
5712.0,17.59
5713.0,16.49
5714.0,14.38
5715.0,13.53
5716.0,13.02
5717.0,13.96
5718.0,13.96
5719.0,14.49
5720.0,16.02
5721.0,18.61
5722.0,19.01
5723.0,25.92
5724.0,38.46
5725.0,21.42
5726.0,32.06
5727.0,36.35
5728.0,31.78
5729.0,26.77
5730.0,27.96
5731.0,27.32
5732.0,22.08
5733.0,20.42
5734.0,19.7
5735.0,18.1
5736.0,15.89
5737.0,15.78
5738.0,13.96
5739.0,12.05
5740.0,11.18
5741.0,11.7
5742.0,13.84
5743.0,15.86
5744.0,19.85
5745.0,20.89
5746.0,22.67
5747.0,40.34
5748.0,36.71
5749.0,25.21
5750.0,25.46
5751.0,32.15
5752.0,41.75
5753.0,41.71
5754.0,33.45
5755.0,26.7
5756.0,26.01
5757.0,24.07
5758.0,21.79
5759.0,19.89
5760.0,17.4
5761.0,16.48
5762.0,15.58
5763.0,15.71
5764.0,15.19
5765.0,17.83
5766.0,20.87
5767.0,22.72
5768.0,21.03
5769.0,22.46
5770.0,23.9
5771.0,32.81
5772.0,34.63
5773.0,26.24
5774.0,35.96
5775.0,26.63
5776.0,23.21
5777.0,22.89
5778.0,22.1
5779.0,21.62
5780.0,20.27
5781.0,19.76
5782.0,19.73
5783.0,17.98
5784.0,17.19
5785.0,16.18
5786.0,16.42
5787.0,15.54
5788.0,15.21
5789.0,15.33
5790.0,17.08
5791.0,16.74
5792.0,22.41
5793.0,16.58
5794.0,19.06
5795.0,27.16
5796.0,20.37
5797.0,24.09
5798.0,23.07
5799.0,55.03
5800.0,58.43
5801.0,29.28
5802.0,39.45
5803.0,25.54
5804.0,20.71
5805.0,16.98
5806.0,15.03
5807.0,14.98
5808.0,13.9
5809.0,14.07
5810.0,11.59
5811.0,10.69
5812.0,10.58
5813.0,9.83
5814.0,8.8
5815.0,8.35
5816.0,9.61
5817.0,11.82
5818.0,14.22
5819.0,15.69
5820.0,19.46
5821.0,19.7
5822.0,18.09
5823.0,19.77
5824.0,20.96
5825.0,31.49
5826.0,19.57
5827.0,18.25
5828.0,19.23
5829.0,15.8
5830.0,11.09
5831.0,10.96
5832.0,11.05
5833.0,10.37
5834.0,10.01
5835.0,8.69
5836.0,8.32
5837.0,10.22
5838.0,12.09
5839.0,13.34
5840.0,13.99
5841.0,14.92
5842.0,17.68
5843.0,18.61
5844.0,20.84
5845.0,20.82
5846.0,19.84
5847.0,19.82
5848.0,27.86
5849.0,27.65
5850.0,22.02
5851.0,22.73
5852.0,42.67
5853.0,21.21
5854.0,17.1
5855.0,15.63
5856.0,12.8
5857.0,14.92
5858.0,14.68
5859.0,13.43
5860.0,13.83
5861.0,15.15
5862.0,17.71
5863.0,16.45
5864.0,16.78
5865.0,19.85
5866.0,44.58
5867.0,23.2
5868.0,26.47
5869.0,20.89
5870.0,27.46
5871.0,23.93
5872.0,40.32
5873.0,27.74
5874.0,22.95
5875.0,31.45
5876.0,67.93
5877.0,22.67
5878.0,19.87
5879.0,17.81
5880.0,16.48
5881.0,16.22
5882.0,14.97
5883.0,13.9
5884.0,15.14
5885.0,16.9
5886.0,17.69
5887.0,17.42
5888.0,19.56
5889.0,19.51
5890.0,21.62
5891.0,25.38
5892.0,35.71
5893.0,27.24
5894.0,29.38
5895.0,29.47
5896.0,32.31
5897.0,36.23
5898.0,36.84
5899.0,29.99
5900.0,27.21
5901.0,23.94
5902.0,20.58
5903.0,19.66
5904.0,21.25
5905.0,17.3
5906.0,15.04
5907.0,15.38
5908.0,14.46
5909.0,15.92
5910.0,18.65
5911.0,16.73
5912.0,17.89
5913.0,20.48
5914.0,22.62
5915.0,22.43
5916.0,28.31
5917.0,26.23
5918.0,29.53
5919.0,31.98
5920.0,44.89
5921.0,37.68
5922.0,33.41
5923.0,29.55
5924.0,21.65
5925.0,18.35
5926.0,17.76
5927.0,18.16
5928.0,17.0
5929.0,17.71
5930.0,15.34
5931.0,14.48
5932.0,14.42
5933.0,17.29
5934.0,19.46
5935.0,17.8
5936.0,17.06
5937.0,22.97
5938.0,33.35
5939.0,35.35
5940.0,24.03
5941.0,34.57
5942.0,34.43
5943.0,35.39
5944.0,38.9
5945.0,42.22
5946.0,29.25
5947.0,41.46
5948.0,25.25
5949.0,18.43
5950.0,24.24
5951.0,16.24
5952.0,13.22
5953.0,13.19
5954.0,12.39
5955.0,11.61
5956.0,11.19
5957.0,11.31
5958.0,11.89
5959.0,11.5
5960.0,12.31
5961.0,13.36
5962.0,13.42
5963.0,15.14
5964.0,16.29
5965.0,22.15
5966.0,18.55
5967.0,18.2
5968.0,27.36
5969.0,36.06
5970.0,58.67
5971.0,19.34
5972.0,18.0
5973.0,16.23
5974.0,16.95
5975.0,13.52
5976.0,12.95
5977.0,12.64
5978.0,10.03
5979.0,8.93
5980.0,8.01
5981.0,7.36
5982.0,8.47
5983.0,8.62
5984.0,8.64
5985.0,10.85
5986.0,12.81
5987.0,13.25
5988.0,13.72
5989.0,15.93
5990.0,16.79
5991.0,16.98
5992.0,17.8
5993.0,19.27
5994.0,18.01
5995.0,14.61
5996.0,16.62
5997.0,14.78
5998.0,13.13
5999.0,12.85
6000.0,10.6
6001.0,9.24
6002.0,8.73
6003.0,8.71
6004.0,8.98
6005.0,4.91
6006.0,8.75
6007.0,8.27
6008.0,8.98
6009.0,11.93
6010.0,14.69
6011.0,17.15
6012.0,19.12
6013.0,19.75
6014.0,19.56
6015.0,40.39
6016.0,27.82
6017.0,30.27
6018.0,20.91
6019.0,19.53
6020.0,19.98
6021.0,15.53
6022.0,15.02
6023.0,14.05
6024.0,13.48
6025.0,13.77
6026.0,12.67
6027.0,11.41
6028.0,11.69
6029.0,11.55
6030.0,13.94
6031.0,14.97
6032.0,15.63
6033.0,19.18
6034.0,20.51
6035.0,36.95
6036.0,26.99
6037.0,38.0
6038.0,40.93
6039.0,26.31
6040.0,27.12
6041.0,31.9
6042.0,24.55
6043.0,27.6
6044.0,33.39
6045.0,22.79
6046.0,19.94
6047.0,20.35
6048.0,22.45
6049.0,16.59
6050.0,16.39
6051.0,15.41
6052.0,15.79
6053.0,19.26
6054.0,19.46
6055.0,17.17
6056.0,19.98
6057.0,20.57
6058.0,24.88
6059.0,42.66
6060.0,24.74
6061.0,27.61
6062.0,31.2
6063.0,31.87
6064.0,36.1
6065.0,25.93
6066.0,28.89
6067.0,30.96
6068.0,43.37
6069.0,24.06
6070.0,21.44
6071.0,31.16
6072.0,21.93
6073.0,21.41
6074.0,18.71
6075.0,18.78
6076.0,20.54
6077.0,20.65
6078.0,21.23
6079.0,22.89
6080.0,23.35
6081.0,22.61
6082.0,23.86
6083.0,24.41
6084.0,24.72
6085.0,24.35
6086.0,43.95
6087.0,30.4
6088.0,28.38
6089.0,49.7
6090.0,29.52
6091.0,26.43
6092.0,36.42
6093.0,41.58
6094.0,21.35
6095.0,20.55
6096.0,19.31
6097.0,17.99
6098.0,17.27
6099.0,17.53
6100.0,17.93
6101.0,18.71
6102.0,20.26
6103.0,19.53
6104.0,19.89
6105.0,19.93
6106.0,30.07
6107.0,19.58
6108.0,20.2
6109.0,25.75
6110.0,33.64
6111.0,50.57
6112.0,33.16
6113.0,37.32
6114.0,21.09
6115.0,31.47
6116.0,41.36
6117.0,16.71
6118.0,17.76
6119.0,15.22
6120.0,16.86
6121.0,17.31
6122.0,16.85
6123.0,14.82
6124.0,14.99
6125.0,16.45
6126.0,16.93
6127.0,15.87
6128.0,14.3
6129.0,15.91
6130.0,28.31
6131.0,17.63
6132.0,18.9
6133.0,69.94
6134.0,19.43
6135.0,17.95
6136.0,22.48
6137.0,21.37
6138.0,27.63
6139.0,34.47
6140.0,33.53
6141.0,21.02
6142.0,18.6
6143.0,16.2
6144.0,14.38
6145.0,14.5
6146.0,15.69
6147.0,13.09
6148.0,14.18
6149.0,13.01
6150.0,12.34
6151.0,11.43
6152.0,11.9
6153.0,14.96
6154.0,14.67
6155.0,17.87
6156.0,18.14
6157.0,21.92
6158.0,32.47
6159.0,46.66
6160.0,27.13
6161.0,52.49
6162.0,31.23
6163.0,22.66
6164.0,19.52
6165.0,19.25
6166.0,16.95
6167.0,14.21
6168.0,15.09
6169.0,15.34
6170.0,13.51
6171.0,12.43
6172.0,12.3
6173.0,15.12
6174.0,17.2
6175.0,18.67
6176.0,17.93
6177.0,16.73
6178.0,15.84
6179.0,17.93
6180.0,20.0
6181.0,20.53
6182.0,46.95
6183.0,21.22
6184.0,21.01
6185.0,21.67
6186.0,20.48
6187.0,20.22
6188.0,14.79
6189.0,15.65
6190.0,12.36
6191.0,11.96
6192.0,12.33
6193.0,12.36
6194.0,10.1
6195.0,9.15
6196.0,9.03
6197.0,10.39
6198.0,11.51
6199.0,11.62
6200.0,12.84
6201.0,13.44
6202.0,14.18
6203.0,14.65
6204.0,15.23
6205.0,13.41
6206.0,14.47
6207.0,16.42
6208.0,16.85
6209.0,17.3
6210.0,16.78
6211.0,17.43
6212.0,16.05
6213.0,14.32
6214.0,13.59
6215.0,11.91
6216.0,13.07
6217.0,11.93
6218.0,9.01
6219.0,9.14
6220.0,9.9
6221.0,10.14
6222.0,13.01
6223.0,14.11
6224.0,13.64
6225.0,14.9
6226.0,16.16
6227.0,14.99
6228.0,16.36
6229.0,15.86
6230.0,16.32
6231.0,17.17
6232.0,17.87
6233.0,18.63
6234.0,18.94
6235.0,19.09
6236.0,19.41
6237.0,17.4
6238.0,15.68
6239.0,14.14
6240.0,13.19
6241.0,14.66
6242.0,13.3
6243.0,11.63
6244.0,12.11
6245.0,16.35
6246.0,15.02
6247.0,15.87
6248.0,16.59
6249.0,18.03
6250.0,16.37
6251.0,18.31
6252.0,18.48
6253.0,18.96
6254.0,18.43
6255.0,17.56
6256.0,18.54
6257.0,18.52
6258.0,16.34
6259.0,16.48
6260.0,16.56
6261.0,14.87
6262.0,13.74
6263.0,14.44
6264.0,14.76
6265.0,13.79
6266.0,12.32
6267.0,10.57
6268.0,10.93
6269.0,12.11
6270.0,20.26
6271.0,14.34
6272.0,16.88
6273.0,18.3
6274.0,18.68
6275.0,16.74
6276.0,17.1
6277.0,17.29
6278.0,16.1
6279.0,15.36
6280.0,16.3
6281.0,17.37
6282.0,16.26
6283.0,17.16
6284.0,16.31
6285.0,13.12
6286.0,14.3
6287.0,9.72
6288.0,11.89
6289.0,12.84
6290.0,12.25
6291.0,11.55
6292.0,10.64
6293.0,11.22
6294.0,12.19
6295.0,11.29
6296.0,11.63
6297.0,12.27
6298.0,12.23
6299.0,12.68
6300.0,13.09
6301.0,13.04
6302.0,11.57
6303.0,12.64
6304.0,12.98
6305.0,14.42
6306.0,12.96
6307.0,13.63
6308.0,12.95
6309.0,11.73
6310.0,10.44
6311.0,9.63
6312.0,10.1
6313.0,8.52
6314.0,9.02
6315.0,9.16
6316.0,9.15
6317.0,7.95
6318.0,8.52
6319.0,9.92
6320.0,7.92
6321.0,8.1
6322.0,10.01
6323.0,10.1
6324.0,10.22
6325.0,9.77
6326.0,10.32
6327.0,11.36
6328.0,11.99
6329.0,13.27
